"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.65950000000E+008, -7.78284348362E-001, +0.00000000000E+000
+8.66000000000E+008, -7.78053302068E-001, +0.00000000000E+000
+8.66050000000E+008, -7.79451315954E-001, +0.00000000000E+000
+8.66100000000E+008, -7.78499827184E-001, +0.00000000000E+000
+8.66150000000E+008, -7.76787489442E-001, +0.00000000000E+000
+8.66200000000E+008, -7.78320435778E-001, +0.00000000000E+000
+8.66250000000E+008, -7.78241010082E-001, +0.00000000000E+000
+8.66300000000E+008, -7.79125440163E-001, +0.00000000000E+000
+8.66350000000E+008, -7.76967253109E-001, +0.00000000000E+000
+8.66400000000E+008, -7.78202978265E-001, +0.00000000000E+000
+8.66450000000E+008, -7.76436157295E-001, +0.00000000000E+000
+8.66500000000E+008, -7.79290660521E-001, +0.00000000000E+000
+8.66550000000E+008, -7.78768766740E-001, +0.00000000000E+000
+8.66600000000E+008, -7.76436058745E-001, +0.00000000000E+000
+8.66650000000E+008, -7.78519794736E-001, +0.00000000000E+000
+8.66700000000E+008, -7.77438424307E-001, +0.00000000000E+000
+8.66750000000E+008, -7.77194157542E-001, +0.00000000000E+000
+8.66800000000E+008, -7.77799587370E-001, +0.00000000000E+000
+8.66850000000E+008, -7.78324087940E-001, +0.00000000000E+000
+8.66900000000E+008, -7.77129072455E-001, +0.00000000000E+000
+8.66950000000E+008, -7.78348344308E-001, +0.00000000000E+000
+8.67000000000E+008, -7.77071765792E-001, +0.00000000000E+000
+8.67050000000E+008, -7.77431953474E-001, +0.00000000000E+000
+8.67100000000E+008, -7.77748896088E-001, +0.00000000000E+000
+8.67150000000E+008, -7.77817612450E-001, +0.00000000000E+000
+8.67200000000E+008, -7.76891671525E-001, +0.00000000000E+000
+8.67250000000E+008, -7.77508354056E-001, +0.00000000000E+000
+8.67300000000E+008, -7.76370584681E-001, +0.00000000000E+000
+8.67350000000E+008, -7.76714562604E-001, +0.00000000000E+000
+8.67400000000E+008, -7.74720303883E-001, +0.00000000000E+000
+8.67450000000E+008, -7.74630666089E-001, +0.00000000000E+000
+8.67500000000E+008, -7.75343278033E-001, +0.00000000000E+000
+8.67550000000E+008, -7.75779292613E-001, +0.00000000000E+000
+8.67600000000E+008, -7.77394017381E-001, +0.00000000000E+000
+8.67650000000E+008, -7.74569160170E-001, +0.00000000000E+000
+8.67700000000E+008, -7.75388755875E-001, +0.00000000000E+000
+8.67750000000E+008, -7.77091949074E-001, +0.00000000000E+000
+8.67800000000E+008, -7.76086810424E-001, +0.00000000000E+000
+8.67850000000E+008, -7.76518293316E-001, +0.00000000000E+000
+8.67900000000E+008, -7.75128599482E-001, +0.00000000000E+000
+8.67950000000E+008, -7.74607016857E-001, +0.00000000000E+000
+8.68000000000E+008, -7.75930661097E-001, +0.00000000000E+000
+8.68050000000E+008, -7.76977002945E-001, +0.00000000000E+000
+8.68100000000E+008, -7.74544414941E-001, +0.00000000000E+000
+8.68150000000E+008, -7.75403369333E-001, +0.00000000000E+000
+8.68200000000E+008, -7.73585400632E-001, +0.00000000000E+000
+8.68250000000E+008, -7.76085777848E-001, +0.00000000000E+000
+8.68300000000E+008, -7.76109772016E-001, +0.00000000000E+000
+8.68350000000E+008, -7.73793132910E-001, +0.00000000000E+000
+8.68400000000E+008, -7.75023852505E-001, +0.00000000000E+000
+8.68450000000E+008, -7.73283701775E-001, +0.00000000000E+000
+8.68500000000E+008, -7.75385322842E-001, +0.00000000000E+000
+8.68550000000E+008, -7.74492218416E-001, +0.00000000000E+000
+8.68600000000E+008, -7.73242034764E-001, +0.00000000000E+000
+8.68650000000E+008, -7.74734915465E-001, +0.00000000000E+000
+8.68700000000E+008, -7.73084746551E-001, +0.00000000000E+000
+8.68750000000E+008, -7.74771188306E-001, +0.00000000000E+000
+8.68800000000E+008, -7.74782172098E-001, +0.00000000000E+000
+8.68850000000E+008, -7.73568715932E-001, +0.00000000000E+000
+8.68900000000E+008, -7.73649829877E-001, +0.00000000000E+000
+8.68950000000E+008, -7.73599637937E-001, +0.00000000000E+000
+8.69000000000E+008, -7.72698649080E-001, +0.00000000000E+000
+8.69050000000E+008, -7.73288306136E-001, +0.00000000000E+000
+8.69100000000E+008, -7.72338494342E-001, +0.00000000000E+000
+8.69150000000E+008, -7.73134393032E-001, +0.00000000000E+000
+8.69200000000E+008, -7.71848878906E-001, +0.00000000000E+000
+8.69250000000E+008, -7.71758444733E-001, +0.00000000000E+000
+8.69300000000E+008, -7.73666478720E-001, +0.00000000000E+000
+8.69350000000E+008, -7.73354102152E-001, +0.00000000000E+000
+8.69400000000E+008, -7.72980733770E-001, +0.00000000000E+000
+8.69450000000E+008, -7.74138470038E-001, +0.00000000000E+000
+8.69500000000E+008, -7.73273585298E-001, +0.00000000000E+000
+8.69550000000E+008, -7.72528460177E-001, +0.00000000000E+000
+8.69600000000E+008, -7.73656869049E-001, +0.00000000000E+000
+8.69650000000E+008, -7.71974141159E-001, +0.00000000000E+000
+8.69700000000E+008, -7.71709049058E-001, +0.00000000000E+000
+8.69750000000E+008, -7.72012484654E-001, +0.00000000000E+000
+8.69800000000E+008, -7.72963353742E-001, +0.00000000000E+000
+8.69850000000E+008, -7.71516253791E-001, +0.00000000000E+000
+8.69900000000E+008, -7.72012808277E-001, +0.00000000000E+000
+8.69950000000E+008, -7.73237212433E-001, +0.00000000000E+000
+8.70000000000E+008, -7.73100670462E-001, +0.00000000000E+000
+8.70050000000E+008, -7.71908423681E-001, +0.00000000000E+000
+8.70100000000E+008, -7.73184842673E-001, +0.00000000000E+000
+8.70150000000E+008, -7.73067071795E-001, +0.00000000000E+000
+8.70200000000E+008, -7.71299714644E-001, +0.00000000000E+000
+8.70250000000E+008, -7.72328590518E-001, +0.00000000000E+000
+8.70300000000E+008, -7.73209371282E-001, +0.00000000000E+000
+8.70350000000E+008, -7.73543773523E-001, +0.00000000000E+000
+8.70400000000E+008, -7.73948711435E-001, +0.00000000000E+000
+8.70450000000E+008, -7.71616404018E-001, +0.00000000000E+000
+8.70500000000E+008, -7.71461797883E-001, +0.00000000000E+000
+8.70550000000E+008, -7.72347806389E-001, +0.00000000000E+000
+8.70600000000E+008, -7.71989792041E-001, +0.00000000000E+000
+8.70650000000E+008, -7.73423963573E-001, +0.00000000000E+000
+8.70700000000E+008, -7.73361624234E-001, +0.00000000000E+000
+8.70750000000E+008, -7.72081252557E-001, +0.00000000000E+000
+8.70800000000E+008, -7.71120937011E-001, +0.00000000000E+000
+8.70850000000E+008, -7.72124647838E-001, +0.00000000000E+000
+8.70900000000E+008, -7.72121051827E-001, +0.00000000000E+000
+8.70950000000E+008, -7.73256417810E-001, +0.00000000000E+000
+8.71000000000E+008, -7.71579138358E-001, +0.00000000000E+000
+8.71050000000E+008, -7.70929228745E-001, +0.00000000000E+000
+8.71100000000E+008, -7.72403963085E-001, +0.00000000000E+000
+8.71150000000E+008, -7.72161649241E-001, +0.00000000000E+000
+8.71200000000E+008, -7.72736292085E-001, +0.00000000000E+000
+8.71250000000E+008, -7.72545383356E-001, +0.00000000000E+000
+8.71300000000E+008, -7.72476871734E-001, +0.00000000000E+000
+8.71350000000E+008, -7.72884623689E-001, +0.00000000000E+000
+8.71400000000E+008, -7.72008642349E-001, +0.00000000000E+000
+8.71450000000E+008, -7.71905918673E-001, +0.00000000000E+000
+8.71500000000E+008, -7.71954455372E-001, +0.00000000000E+000
+8.71550000000E+008, -7.72342231430E-001, +0.00000000000E+000
+8.71600000000E+008, -7.71995108787E-001, +0.00000000000E+000
+8.71650000000E+008, -7.72474371466E-001, +0.00000000000E+000
+8.71700000000E+008, -7.70769947438E-001, +0.00000000000E+000
+8.71750000000E+008, -7.73069984282E-001, +0.00000000000E+000
+8.71800000000E+008, -7.74102345039E-001, +0.00000000000E+000
+8.71850000000E+008, -7.71690926862E-001, +0.00000000000E+000
+8.71900000000E+008, -7.70550607574E-001, +0.00000000000E+000
+8.71950000000E+008, -7.71793559162E-001, +0.00000000000E+000
+8.72000000000E+008, -7.72637809927E-001, +0.00000000000E+000
+8.72050000000E+008, -7.70753961817E-001, +0.00000000000E+000
+8.72100000000E+008, -7.70729024617E-001, +0.00000000000E+000
+8.72150000000E+008, -7.71094183157E-001, +0.00000000000E+000
+8.72200000000E+008, -7.72289375488E-001, +0.00000000000E+000
+8.72250000000E+008, -7.72805415263E-001, +0.00000000000E+000
+8.72300000000E+008, -7.71857850353E-001, +0.00000000000E+000
+8.72350000000E+008, -7.71005632697E-001, +0.00000000000E+000
+8.72400000000E+008, -7.72787474410E-001, +0.00000000000E+000
+8.72450000000E+008, -7.73634219965E-001, +0.00000000000E+000
+8.72500000000E+008, -7.71782555302E-001, +0.00000000000E+000
+8.72550000000E+008, -7.70494659696E-001, +0.00000000000E+000
+8.72600000000E+008, -7.72291891380E-001, +0.00000000000E+000
+8.72650000000E+008, -7.71888624104E-001, +0.00000000000E+000
+8.72700000000E+008, -7.71435154908E-001, +0.00000000000E+000
+8.72750000000E+008, -7.71778295283E-001, +0.00000000000E+000
+8.72800000000E+008, -7.72892728590E-001, +0.00000000000E+000
+8.72850000000E+008, -7.72287275552E-001, +0.00000000000E+000
+8.72900000000E+008, -7.72870845936E-001, +0.00000000000E+000
+8.72950000000E+008, -7.70682022348E-001, +0.00000000000E+000
+8.73000000000E+008, -7.71766845083E-001, +0.00000000000E+000
