"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.43920000000E+009, -6.54048907196E+000, +0.00000000000E+000
+1.44736000000E+009, -6.65103482992E+000, +0.00000000000E+000
+1.45552000000E+009, -6.83775509605E+000, +0.00000000000E+000
+1.46368000000E+009, -6.95224794283E+000, +0.00000000000E+000
+1.47184000000E+009, -7.13422513903E+000, +0.00000000000E+000
+1.48000000000E+009, -7.46978860338E+000, +0.00000000000E+000
+1.48816000000E+009, -7.79764389414E+000, +0.00000000000E+000
+1.49632000000E+009, -8.24596497758E+000, +0.00000000000E+000
+1.50448000000E+009, -8.62875064371E+000, +0.00000000000E+000
+1.51264000000E+009, -8.78507485773E+000, +0.00000000000E+000
+1.52080000000E+009, -8.75589643504E+000, +0.00000000000E+000
+1.52896000000E+009, -8.50370771789E+000, +0.00000000000E+000
+1.53712000000E+009, -8.11129907992E+000, +0.00000000000E+000
+1.54528000000E+009, -7.51722286010E+000, +0.00000000000E+000
+1.55344000000E+009, -7.05213748910E+000, +0.00000000000E+000
+1.56160000000E+009, -6.72312499210E+000, +0.00000000000E+000
+1.56976000000E+009, -6.48958824138E+000, +0.00000000000E+000
+1.57792000000E+009, -6.06932045769E+000, +0.00000000000E+000
+1.58608000000E+009, -5.63545709743E+000, +0.00000000000E+000
+1.59424000000E+009, -5.22705045450E+000, +0.00000000000E+000
+1.60240000000E+009, -4.96773018120E+000, +0.00000000000E+000
+1.61056000000E+009, -4.68420272529E+000, +0.00000000000E+000
+1.61872000000E+009, -4.46557423246E+000, +0.00000000000E+000
+1.62688000000E+009, -4.17718917021E+000, +0.00000000000E+000
+1.63504000000E+009, -3.92169321459E+000, +0.00000000000E+000
+1.64320000000E+009, -3.68746954982E+000, +0.00000000000E+000
+1.65136000000E+009, -3.44971876357E+000, +0.00000000000E+000
+1.65952000000E+009, -3.31878450177E+000, +0.00000000000E+000
+1.66768000000E+009, -3.18750235028E+000, +0.00000000000E+000
+1.67584000000E+009, -3.00806595287E+000, +0.00000000000E+000
+1.68400000000E+009, -2.87260889031E+000, +0.00000000000E+000
+1.69216000000E+009, -2.77012800886E+000, +0.00000000000E+000
+1.70032000000E+009, -2.72087501079E+000, +0.00000000000E+000
+1.70848000000E+009, -2.69552499950E+000, +0.00000000000E+000
+1.71664000000E+009, -2.69952688945E+000, +0.00000000000E+000
+1.72480000000E+009, -2.66821686672E+000, +0.00000000000E+000
+1.73296000000E+009, -2.70319509142E+000, +0.00000000000E+000
+1.74112000000E+009, -2.76019456173E+000, +0.00000000000E+000
+1.74928000000E+009, -2.82793825865E+000, +0.00000000000E+000
+1.75744000000E+009, -2.92936722773E+000, +0.00000000000E+000
+1.76560000000E+009, -3.08943012035E+000, +0.00000000000E+000
+1.77376000000E+009, -3.23235290848E+000, +0.00000000000E+000
+1.78192000000E+009, -3.37537225775E+000, +0.00000000000E+000
+1.79008000000E+009, -3.43349842790E+000, +0.00000000000E+000
+1.79824000000E+009, -3.35463272668E+000, +0.00000000000E+000
+1.80640000000E+009, -3.20186056247E+000, +0.00000000000E+000
+1.81456000000E+009, -3.10282844527E+000, +0.00000000000E+000
+1.82272000000E+009, -2.99241279601E+000, +0.00000000000E+000
+1.83088000000E+009, -2.95331271924E+000, +0.00000000000E+000
+1.83904000000E+009, -2.94790409808E+000, +0.00000000000E+000
+1.84720000000E+009, -2.97440984132E+000, +0.00000000000E+000
+1.85536000000E+009, -2.96339485193E+000, +0.00000000000E+000
+1.86352000000E+009, -2.90058779027E+000, +0.00000000000E+000
+1.87168000000E+009, -2.85571199017E+000, +0.00000000000E+000
+1.87984000000E+009, -2.81231137447E+000, +0.00000000000E+000
+1.88800000000E+009, -2.80537478664E+000, +0.00000000000E+000
+1.89616000000E+009, -2.84951434913E+000, +0.00000000000E+000
+1.90432000000E+009, -2.90517501447E+000, +0.00000000000E+000
+1.91248000000E+009, -3.00625212164E+000, +0.00000000000E+000
+1.92064000000E+009, -3.12676493174E+000, +0.00000000000E+000
+1.92880000000E+009, -3.23454441186E+000, +0.00000000000E+000
+1.93696000000E+009, -3.31378529478E+000, +0.00000000000E+000
+1.94512000000E+009, -3.34209619969E+000, +0.00000000000E+000
+1.95328000000E+009, -3.30695405905E+000, +0.00000000000E+000
+1.96144000000E+009, -3.26828931163E+000, +0.00000000000E+000
+1.96960000000E+009, -3.26948580634E+000, +0.00000000000E+000
+1.97776000000E+009, -3.30482223194E+000, +0.00000000000E+000
+1.98592000000E+009, -3.36150918597E+000, +0.00000000000E+000
+1.99408000000E+009, -3.45165547119E+000, +0.00000000000E+000
+2.00224000000E+009, -3.56069744134E+000, +0.00000000000E+000
+2.01040000000E+009, -3.73151669150E+000, +0.00000000000E+000
+2.01856000000E+009, -3.94792492554E+000, +0.00000000000E+000
+2.02672000000E+009, -4.16117525112E+000, +0.00000000000E+000
+2.03488000000E+009, -4.41920172401E+000, +0.00000000000E+000
+2.04304000000E+009, -4.76339467951E+000, +0.00000000000E+000
+2.05120000000E+009, -5.16843998999E+000, +0.00000000000E+000
+2.05936000000E+009, -5.50142949412E+000, +0.00000000000E+000
+2.06752000000E+009, -5.62232066392E+000, +0.00000000000E+000
+2.07568000000E+009, -5.68126827104E+000, +0.00000000000E+000
+2.08384000000E+009, -5.69765277030E+000, +0.00000000000E+000
+2.09200000000E+009, -5.56896081131E+000, +0.00000000000E+000
+2.10016000000E+009, -5.43045940595E+000, +0.00000000000E+000
+2.10832000000E+009, -5.26261222274E+000, +0.00000000000E+000
+2.11648000000E+009, -5.02133180880E+000, +0.00000000000E+000
+2.12464000000E+009, -4.92554204584E+000, +0.00000000000E+000
+2.13280000000E+009, -4.91764100650E+000, +0.00000000000E+000
+2.14096000000E+009, -4.96587552105E+000, +0.00000000000E+000
+2.14912000000E+009, -5.08824810074E+000, +0.00000000000E+000
+2.15728000000E+009, -5.35506249101E+000, +0.00000000000E+000
+2.16544000000E+009, -5.77474959577E+000, +0.00000000000E+000
+2.17360000000E+009, -6.40366920269E+000, +0.00000000000E+000
+2.18176000000E+009, -7.21594542454E+000, +0.00000000000E+000
+2.18992000000E+009, -8.14938563554E+000, +0.00000000000E+000
+2.19808000000E+009, -9.47054475309E+000, +0.00000000000E+000
+2.20624000000E+009, -1.09632896341E+001, +0.00000000000E+000
+2.21440000000E+009, -1.33544085077E+001, +0.00000000000E+000
+2.22256000000E+009, -1.64132215758E+001, +0.00000000000E+000
+2.23072000000E+009, -2.13603796640E+001, +0.00000000000E+000
+2.23888000000E+009, -3.33864410162E+001, +0.00000000000E+000
+2.24704000000E+009, -2.54470164003E+001, +0.00000000000E+000
+2.25520000000E+009, -1.84461417594E+001, +0.00000000000E+000
+2.26336000000E+009, -1.46380896843E+001, +0.00000000000E+000
+2.27152000000E+009, -1.21007588074E+001, +0.00000000000E+000
+2.27968000000E+009, -1.03193519699E+001, +0.00000000000E+000
+2.28784000000E+009, -8.97959250693E+000, +0.00000000000E+000
+2.29600000000E+009, -7.90917931302E+000, +0.00000000000E+000
+2.30416000000E+009, -7.09555469532E+000, +0.00000000000E+000
+2.31232000000E+009, -6.41191096698E+000, +0.00000000000E+000
+2.32048000000E+009, -5.77868407682E+000, +0.00000000000E+000
+2.32864000000E+009, -5.28428607276E+000, +0.00000000000E+000
+2.33680000000E+009, -4.94974299527E+000, +0.00000000000E+000
+2.34496000000E+009, -4.75281811343E+000, +0.00000000000E+000
+2.35312000000E+009, -4.59881557568E+000, +0.00000000000E+000
+2.36128000000E+009, -4.48428912310E+000, +0.00000000000E+000
+2.36944000000E+009, -4.41816984946E+000, +0.00000000000E+000
+2.37760000000E+009, -4.30772234777E+000, +0.00000000000E+000
+2.38576000000E+009, -4.14845093490E+000, +0.00000000000E+000
+2.39392000000E+009, -4.07290026356E+000, +0.00000000000E+000
+2.40208000000E+009, -4.04950706165E+000, +0.00000000000E+000
+2.41024000000E+009, -4.11982982571E+000, +0.00000000000E+000
+2.41840000000E+009, -4.16383248595E+000, +0.00000000000E+000
+2.42656000000E+009, -4.11788287235E+000, +0.00000000000E+000
+2.43472000000E+009, -4.14137992877E+000, +0.00000000000E+000
+2.44288000000E+009, -4.14511355366E+000, +0.00000000000E+000
+2.45104000000E+009, -4.16629397745E+000, +0.00000000000E+000
+2.45920000000E+009, -4.05449419927E+000, +0.00000000000E+000
+2.46736000000E+009, -3.90295502755E+000, +0.00000000000E+000
+2.47552000000E+009, -3.90247682877E+000, +0.00000000000E+000
+2.48368000000E+009, -3.82535247311E+000, +0.00000000000E+000
+2.49184000000E+009, -3.68648416143E+000, +0.00000000000E+000
+2.50000000000E+009, -3.35128579965E+000, +0.00000000000E+000
