"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.64600000000E+008, -2.74032248193E+000, +0.00000000000E+000
+8.64650000000E+008, -2.73934844469E+000, +0.00000000000E+000
+8.64700000000E+008, -2.73783118825E+000, +0.00000000000E+000
+8.64750000000E+008, -2.73650935606E+000, +0.00000000000E+000
+8.64800000000E+008, -2.73439084704E+000, +0.00000000000E+000
+8.64850000000E+008, -2.73270691646E+000, +0.00000000000E+000
+8.64900000000E+008, -2.73140084003E+000, +0.00000000000E+000
+8.64950000000E+008, -2.72975353261E+000, +0.00000000000E+000
+8.65000000000E+008, -2.72791855393E+000, +0.00000000000E+000
+8.65050000000E+008, -2.72678317611E+000, +0.00000000000E+000
+8.65100000000E+008, -2.72485253294E+000, +0.00000000000E+000
+8.65150000000E+008, -2.72351532289E+000, +0.00000000000E+000
+8.65200000000E+008, -2.72250043529E+000, +0.00000000000E+000
+8.65250000000E+008, -2.72054794917E+000, +0.00000000000E+000
+8.65300000000E+008, -2.72050692886E+000, +0.00000000000E+000
+8.65350000000E+008, -2.71759693719E+000, +0.00000000000E+000
+8.65400000000E+008, -2.71674787138E+000, +0.00000000000E+000
+8.65450000000E+008, -2.71439420424E+000, +0.00000000000E+000
+8.65500000000E+008, -2.71330638138E+000, +0.00000000000E+000
+8.65550000000E+008, -2.71127533971E+000, +0.00000000000E+000
+8.65600000000E+008, -2.71031901164E+000, +0.00000000000E+000
+8.65650000000E+008, -2.70745288953E+000, +0.00000000000E+000
+8.65700000000E+008, -2.70669340803E+000, +0.00000000000E+000
+8.65750000000E+008, -2.70544105926E+000, +0.00000000000E+000
+8.65800000000E+008, -2.70372197164E+000, +0.00000000000E+000
+8.65850000000E+008, -2.70205197586E+000, +0.00000000000E+000
+8.65900000000E+008, -2.69986147949E+000, +0.00000000000E+000
+8.65950000000E+008, -2.69824935574E+000, +0.00000000000E+000
+8.66000000000E+008, -2.69663692807E+000, +0.00000000000E+000
+8.66050000000E+008, -2.69353638973E+000, +0.00000000000E+000
+8.66100000000E+008, -2.69257741782E+000, +0.00000000000E+000
+8.66150000000E+008, -2.69126012561E+000, +0.00000000000E+000
+8.66200000000E+008, -2.68975609219E+000, +0.00000000000E+000
+8.66250000000E+008, -2.68931138248E+000, +0.00000000000E+000
+8.66300000000E+008, -2.68583993278E+000, +0.00000000000E+000
+8.66350000000E+008, -2.68536203413E+000, +0.00000000000E+000
+8.66400000000E+008, -2.68264484086E+000, +0.00000000000E+000
+8.66450000000E+008, -2.68127678147E+000, +0.00000000000E+000
+8.66500000000E+008, -2.67920842898E+000, +0.00000000000E+000
+8.66550000000E+008, -2.67693244622E+000, +0.00000000000E+000
+8.66600000000E+008, -2.67486284853E+000, +0.00000000000E+000
+8.66650000000E+008, -2.67284697004E+000, +0.00000000000E+000
+8.66700000000E+008, -2.67163950565E+000, +0.00000000000E+000
+8.66750000000E+008, -2.67006675037E+000, +0.00000000000E+000
+8.66800000000E+008, -2.66880032827E+000, +0.00000000000E+000
+8.66850000000E+008, -2.66522411088E+000, +0.00000000000E+000
+8.66900000000E+008, -2.66325306115E+000, +0.00000000000E+000
+8.66950000000E+008, -2.66202979023E+000, +0.00000000000E+000
+8.67000000000E+008, -2.66053086458E+000, +0.00000000000E+000
+8.67050000000E+008, -2.65868259309E+000, +0.00000000000E+000
+8.67100000000E+008, -2.65810663039E+000, +0.00000000000E+000
+8.67150000000E+008, -2.65470480741E+000, +0.00000000000E+000
+8.67200000000E+008, -2.65250246207E+000, +0.00000000000E+000
+8.67250000000E+008, -2.65090949367E+000, +0.00000000000E+000
+8.67300000000E+008, -2.64770056178E+000, +0.00000000000E+000
+8.67350000000E+008, -2.64662342078E+000, +0.00000000000E+000
+8.67400000000E+008, -2.64476930218E+000, +0.00000000000E+000
+8.67450000000E+008, -2.64351332245E+000, +0.00000000000E+000
+8.67500000000E+008, -2.64199111223E+000, +0.00000000000E+000
+8.67550000000E+008, -2.63981416182E+000, +0.00000000000E+000
+8.67600000000E+008, -2.63719317527E+000, +0.00000000000E+000
+8.67650000000E+008, -2.63582070134E+000, +0.00000000000E+000
+8.67700000000E+008, -2.63375748818E+000, +0.00000000000E+000
+8.67750000000E+008, -2.63128426843E+000, +0.00000000000E+000
+8.67800000000E+008, -2.62980283114E+000, +0.00000000000E+000
+8.67850000000E+008, -2.62825868761E+000, +0.00000000000E+000
+8.67900000000E+008, -2.62631252891E+000, +0.00000000000E+000
+8.67950000000E+008, -2.62277674492E+000, +0.00000000000E+000
+8.68000000000E+008, -2.62272214290E+000, +0.00000000000E+000
+8.68050000000E+008, -2.61858959319E+000, +0.00000000000E+000
+8.68100000000E+008, -2.61782824357E+000, +0.00000000000E+000
+8.68150000000E+008, -2.61582045911E+000, +0.00000000000E+000
+8.68200000000E+008, -2.61345195237E+000, +0.00000000000E+000
+8.68250000000E+008, -2.61093649068E+000, +0.00000000000E+000
+8.68300000000E+008, -2.61093317357E+000, +0.00000000000E+000
+8.68350000000E+008, -2.60738556451E+000, +0.00000000000E+000
+8.68400000000E+008, -2.60662500424E+000, +0.00000000000E+000
+8.68450000000E+008, -2.60544998038E+000, +0.00000000000E+000
+8.68500000000E+008, -2.60242261988E+000, +0.00000000000E+000
+8.68550000000E+008, -2.60022718834E+000, +0.00000000000E+000
+8.68600000000E+008, -2.59688020246E+000, +0.00000000000E+000
+8.68650000000E+008, -2.59626050324E+000, +0.00000000000E+000
+8.68700000000E+008, -2.59441565776E+000, +0.00000000000E+000
+8.68750000000E+008, -2.59197613138E+000, +0.00000000000E+000
+8.68800000000E+008, -2.58865690124E+000, +0.00000000000E+000
+8.68850000000E+008, -2.58799206339E+000, +0.00000000000E+000
+8.68900000000E+008, -2.58720257494E+000, +0.00000000000E+000
+8.68950000000E+008, -2.58355931810E+000, +0.00000000000E+000
+8.69000000000E+008, -2.58094381939E+000, +0.00000000000E+000
+8.69050000000E+008, -2.57898615793E+000, +0.00000000000E+000
+8.69100000000E+008, -2.57693879259E+000, +0.00000000000E+000
+8.69150000000E+008, -2.57502061410E+000, +0.00000000000E+000
+8.69200000000E+008, -2.57290264267E+000, +0.00000000000E+000
+8.69250000000E+008, -2.57026399221E+000, +0.00000000000E+000
+8.69300000000E+008, -2.56782041338E+000, +0.00000000000E+000
+8.69350000000E+008, -2.56751812474E+000, +0.00000000000E+000
+8.69400000000E+008, -2.56314376144E+000, +0.00000000000E+000
+8.69450000000E+008, -2.56021310437E+000, +0.00000000000E+000
+8.69500000000E+008, -2.55902964281E+000, +0.00000000000E+000
+8.69550000000E+008, -2.55801700595E+000, +0.00000000000E+000
+8.69600000000E+008, -2.55470650466E+000, +0.00000000000E+000
+8.69650000000E+008, -2.55252667887E+000, +0.00000000000E+000
+8.69700000000E+008, -2.55072386861E+000, +0.00000000000E+000
+8.69750000000E+008, -2.54901320607E+000, +0.00000000000E+000
+8.69800000000E+008, -2.54472553231E+000, +0.00000000000E+000
+8.69850000000E+008, -2.54478210020E+000, +0.00000000000E+000
+8.69900000000E+008, -2.54151191180E+000, +0.00000000000E+000
+8.69950000000E+008, -2.53796133772E+000, +0.00000000000E+000
+8.70000000000E+008, -2.53791476742E+000, +0.00000000000E+000
+8.70050000000E+008, -2.53530997487E+000, +0.00000000000E+000
+8.70100000000E+008, -2.53195271533E+000, +0.00000000000E+000
+8.70150000000E+008, -2.52993230327E+000, +0.00000000000E+000
+8.70200000000E+008, -2.52861036247E+000, +0.00000000000E+000
+8.70250000000E+008, -2.52652134684E+000, +0.00000000000E+000
+8.70300000000E+008, -2.52314081103E+000, +0.00000000000E+000
+8.70350000000E+008, -2.52211639521E+000, +0.00000000000E+000
+8.70400000000E+008, -2.52039937153E+000, +0.00000000000E+000
+8.70450000000E+008, -2.51728313142E+000, +0.00000000000E+000
+8.70500000000E+008, -2.51527268616E+000, +0.00000000000E+000
+8.70550000000E+008, -2.51247158325E+000, +0.00000000000E+000
+8.70600000000E+008, -2.51181669220E+000, +0.00000000000E+000
+8.70650000000E+008, -2.50892091654E+000, +0.00000000000E+000
+8.70700000000E+008, -2.50526472623E+000, +0.00000000000E+000
+8.70750000000E+008, -2.50379065032E+000, +0.00000000000E+000
+8.70800000000E+008, -2.50298545667E+000, +0.00000000000E+000
+8.70850000000E+008, -2.49953734648E+000, +0.00000000000E+000
+8.70900000000E+008, -2.49840866287E+000, +0.00000000000E+000
+8.70950000000E+008, -2.49775416088E+000, +0.00000000000E+000
+8.71000000000E+008, -2.49319977948E+000, +0.00000000000E+000
+8.71050000000E+008, -2.49162995133E+000, +0.00000000000E+000
+8.71100000000E+008, -2.48892230962E+000, +0.00000000000E+000
+8.71150000000E+008, -2.48592194034E+000, +0.00000000000E+000
+8.71200000000E+008, -2.48467435603E+000, +0.00000000000E+000
+8.71250000000E+008, -2.48243433340E+000, +0.00000000000E+000
+8.71300000000E+008, -2.47971035172E+000, +0.00000000000E+000
+8.71350000000E+008, -2.47751765900E+000, +0.00000000000E+000
+8.71400000000E+008, -2.47402028232E+000, +0.00000000000E+000
+8.71450000000E+008, -2.47280043948E+000, +0.00000000000E+000
+8.71500000000E+008, -2.46986365874E+000, +0.00000000000E+000
+8.71550000000E+008, -2.47032545047E+000, +0.00000000000E+000
+8.71600000000E+008, -2.46696916778E+000, +0.00000000000E+000
+8.71650000000E+008, -2.46338851639E+000, +0.00000000000E+000
+8.71700000000E+008, -2.46182895178E+000, +0.00000000000E+000
+8.71750000000E+008, -2.45888717846E+000, +0.00000000000E+000
+8.71800000000E+008, -2.45804433713E+000, +0.00000000000E+000
+8.71850000000E+008, -2.45601099956E+000, +0.00000000000E+000
+8.71900000000E+008, -2.45271947552E+000, +0.00000000000E+000
+8.71950000000E+008, -2.45079785953E+000, +0.00000000000E+000
+8.72000000000E+008, -2.44810966411E+000, +0.00000000000E+000
+8.72050000000E+008, -2.44668957274E+000, +0.00000000000E+000
+8.72100000000E+008, -2.44370784441E+000, +0.00000000000E+000
+8.72150000000E+008, -2.44221655620E+000, +0.00000000000E+000
+8.72200000000E+008, -2.43911279809E+000, +0.00000000000E+000
+8.72250000000E+008, -2.43798805092E+000, +0.00000000000E+000
+8.72300000000E+008, -2.43450935449E+000, +0.00000000000E+000
+8.72350000000E+008, -2.43295625556E+000, +0.00000000000E+000
+8.72400000000E+008, -2.43123110429E+000, +0.00000000000E+000
+8.72450000000E+008, -2.42791964870E+000, +0.00000000000E+000
+8.72500000000E+008, -2.42456032854E+000, +0.00000000000E+000
+8.72550000000E+008, -2.42361343795E+000, +0.00000000000E+000
+8.72600000000E+008, -2.42050931390E+000, +0.00000000000E+000
+8.72650000000E+008, -2.41890675824E+000, +0.00000000000E+000
+8.72700000000E+008, -2.41635823375E+000, +0.00000000000E+000
+8.72750000000E+008, -2.41359929661E+000, +0.00000000000E+000
+8.72800000000E+008, -2.41233301739E+000, +0.00000000000E+000
+8.72850000000E+008, -2.41031628414E+000, +0.00000000000E+000
+8.72900000000E+008, -2.40800533777E+000, +0.00000000000E+000
+8.72950000000E+008, -2.40511034279E+000, +0.00000000000E+000
+8.73000000000E+008, -2.40381366499E+000, +0.00000000000E+000
