"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.68050000000E+008, -4.07134154246E+000, +0.00000000000E+000
+8.68100000000E+008, -4.07027283467E+000, +0.00000000000E+000
+8.68150000000E+008, -4.06792119389E+000, +0.00000000000E+000
+8.68200000000E+008, -4.06616344404E+000, +0.00000000000E+000
+8.68250000000E+008, -4.06518139796E+000, +0.00000000000E+000
+8.68300000000E+008, -4.06662635973E+000, +0.00000000000E+000
+8.68350000000E+008, -4.06311795251E+000, +0.00000000000E+000
+8.68400000000E+008, -4.06159629809E+000, +0.00000000000E+000
+8.68450000000E+008, -4.06070237885E+000, +0.00000000000E+000
+8.68500000000E+008, -4.05772178647E+000, +0.00000000000E+000
+8.68550000000E+008, -4.05708549952E+000, +0.00000000000E+000
+8.68600000000E+008, -4.05386010179E+000, +0.00000000000E+000
+8.68650000000E+008, -4.05335341935E+000, +0.00000000000E+000
+8.68700000000E+008, -4.05186714833E+000, +0.00000000000E+000
+8.68750000000E+008, -4.04930666978E+000, +0.00000000000E+000
+8.68800000000E+008, -4.04861825059E+000, +0.00000000000E+000
+8.68850000000E+008, -4.04595180936E+000, +0.00000000000E+000
+8.68900000000E+008, -4.04473381333E+000, +0.00000000000E+000
+8.68950000000E+008, -4.04225073011E+000, +0.00000000000E+000
+8.69000000000E+008, -4.04237250373E+000, +0.00000000000E+000
+8.69050000000E+008, -4.04078174835E+000, +0.00000000000E+000
+8.69100000000E+008, -4.04044090688E+000, +0.00000000000E+000
+8.69150000000E+008, -4.03740183851E+000, +0.00000000000E+000
+8.69200000000E+008, -4.03656376569E+000, +0.00000000000E+000
+8.69250000000E+008, -4.03554901216E+000, +0.00000000000E+000
+8.69300000000E+008, -4.03431082647E+000, +0.00000000000E+000
+8.69350000000E+008, -4.03312447766E+000, +0.00000000000E+000
+8.69400000000E+008, -4.03149010447E+000, +0.00000000000E+000
+8.69450000000E+008, -4.02784819189E+000, +0.00000000000E+000
+8.69500000000E+008, -4.02654117375E+000, +0.00000000000E+000
+8.69550000000E+008, -4.02524978195E+000, +0.00000000000E+000
+8.69600000000E+008, -4.02462778026E+000, +0.00000000000E+000
+8.69650000000E+008, -4.02386656221E+000, +0.00000000000E+000
+8.69700000000E+008, -4.02133425018E+000, +0.00000000000E+000
+8.69750000000E+008, -4.02181713742E+000, +0.00000000000E+000
+8.69800000000E+008, -4.02026272845E+000, +0.00000000000E+000
+8.69850000000E+008, -4.01883639066E+000, +0.00000000000E+000
+8.69900000000E+008, -4.01557898776E+000, +0.00000000000E+000
+8.69950000000E+008, -4.01539409190E+000, +0.00000000000E+000
+8.70000000000E+008, -4.01456200527E+000, +0.00000000000E+000
+8.70050000000E+008, -4.01270360471E+000, +0.00000000000E+000
+8.70100000000E+008, -4.01084445557E+000, +0.00000000000E+000
+8.70150000000E+008, -4.01015171661E+000, +0.00000000000E+000
+8.70200000000E+008, -4.00866197654E+000, +0.00000000000E+000
+8.70250000000E+008, -4.00752504979E+000, +0.00000000000E+000
+8.70300000000E+008, -4.00583055991E+000, +0.00000000000E+000
+8.70350000000E+008, -4.00393530370E+000, +0.00000000000E+000
+8.70400000000E+008, -4.00290188633E+000, +0.00000000000E+000
+8.70450000000E+008, -4.00196902987E+000, +0.00000000000E+000
+8.70500000000E+008, -3.99961362699E+000, +0.00000000000E+000
+8.70550000000E+008, -3.99813564651E+000, +0.00000000000E+000
+8.70600000000E+008, -3.99714345967E+000, +0.00000000000E+000
+8.70650000000E+008, -3.99704898187E+000, +0.00000000000E+000
+8.70700000000E+008, -3.99450986105E+000, +0.00000000000E+000
+8.70750000000E+008, -3.99472523385E+000, +0.00000000000E+000
+8.70800000000E+008, -3.99340179641E+000, +0.00000000000E+000
+8.70850000000E+008, -3.99238943896E+000, +0.00000000000E+000
+8.70900000000E+008, -3.99014117051E+000, +0.00000000000E+000
+8.70950000000E+008, -3.98859457766E+000, +0.00000000000E+000
+8.71000000000E+008, -3.98915487385E+000, +0.00000000000E+000
+8.71050000000E+008, -3.98561310047E+000, +0.00000000000E+000
+8.71100000000E+008, -3.98516240459E+000, +0.00000000000E+000
+8.71150000000E+008, -3.98471163601E+000, +0.00000000000E+000
+8.71200000000E+008, -3.98340836173E+000, +0.00000000000E+000
+8.71250000000E+008, -3.98083496607E+000, +0.00000000000E+000
+8.71300000000E+008, -3.98090409271E+000, +0.00000000000E+000
+8.71350000000E+008, -3.97901508619E+000, +0.00000000000E+000
+8.71400000000E+008, -3.97781739558E+000, +0.00000000000E+000
+8.71450000000E+008, -3.97659534008E+000, +0.00000000000E+000
+8.71500000000E+008, -3.97534422994E+000, +0.00000000000E+000
+8.71550000000E+008, -3.97444121404E+000, +0.00000000000E+000
+8.71600000000E+008, -3.97420443029E+000, +0.00000000000E+000
+8.71650000000E+008, -3.97402630581E+000, +0.00000000000E+000
+8.71700000000E+008, -3.97200339533E+000, +0.00000000000E+000
+8.71750000000E+008, -3.97074629164E+000, +0.00000000000E+000
+8.71800000000E+008, -3.96988137674E+000, +0.00000000000E+000
+8.71850000000E+008, -3.96929867092E+000, +0.00000000000E+000
+8.71900000000E+008, -3.96747794674E+000, +0.00000000000E+000
+8.71950000000E+008, -3.96615659235E+000, +0.00000000000E+000
+8.72000000000E+008, -3.96576794888E+000, +0.00000000000E+000
+8.72050000000E+008, -3.96564346218E+000, +0.00000000000E+000
+8.72100000000E+008, -3.96529317917E+000, +0.00000000000E+000
+8.72150000000E+008, -3.96331401491E+000, +0.00000000000E+000
+8.72200000000E+008, -3.96254352535E+000, +0.00000000000E+000
+8.72250000000E+008, -3.96188833267E+000, +0.00000000000E+000
+8.72300000000E+008, -3.96047933521E+000, +0.00000000000E+000
+8.72350000000E+008, -3.96060822557E+000, +0.00000000000E+000
+8.72400000000E+008, -3.95993798060E+000, +0.00000000000E+000
+8.72450000000E+008, -3.95933378955E+000, +0.00000000000E+000
+8.72500000000E+008, -3.95777230752E+000, +0.00000000000E+000
+8.72550000000E+008, -3.95772598105E+000, +0.00000000000E+000
+8.72600000000E+008, -3.95718772965E+000, +0.00000000000E+000
+8.72650000000E+008, -3.95758624316E+000, +0.00000000000E+000
+8.72700000000E+008, -3.95582625662E+000, +0.00000000000E+000
+8.72750000000E+008, -3.95436349788E+000, +0.00000000000E+000
+8.72800000000E+008, -3.95536343589E+000, +0.00000000000E+000
+8.72850000000E+008, -3.95498923064E+000, +0.00000000000E+000
+8.72900000000E+008, -3.95201823219E+000, +0.00000000000E+000
+8.72950000000E+008, -3.95357154071E+000, +0.00000000000E+000
+8.73000000000E+008, -3.95251879698E+000, +0.00000000000E+000
