"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.17808000000E+009, -2.10800158409E+000, +0.00000000000E+000
+1.18624000000E+009, -2.00071479888E+000, +0.00000000000E+000
+1.19440000000E+009, -1.85550807323E+000, +0.00000000000E+000
+1.20256000000E+009, -1.65774028628E+000, +0.00000000000E+000
+1.21072000000E+009, -1.43133639927E+000, +0.00000000000E+000
+1.21888000000E+009, -1.23019972684E+000, +0.00000000000E+000
+1.22704000000E+009, -1.08122038595E+000, +0.00000000000E+000
+1.23520000000E+009, -9.70964495672E-001, +0.00000000000E+000
+1.24336000000E+009, -8.97691304279E-001, +0.00000000000E+000
+1.25152000000E+009, -8.42601416789E-001, +0.00000000000E+000
+1.25968000000E+009, -8.07106832929E-001, +0.00000000000E+000
+1.26784000000E+009, -7.86391628244E-001, +0.00000000000E+000
+1.27600000000E+009, -7.75682286575E-001, +0.00000000000E+000
+1.28416000000E+009, -7.72704518082E-001, +0.00000000000E+000
+1.29232000000E+009, -7.82707416821E-001, +0.00000000000E+000
+1.30048000000E+009, -8.07511782399E-001, +0.00000000000E+000
+1.30864000000E+009, -8.52203678118E-001, +0.00000000000E+000
+1.31680000000E+009, -9.15717689078E-001, +0.00000000000E+000
+1.32496000000E+009, -9.84746055972E-001, +0.00000000000E+000
+1.33312000000E+009, -1.06110059642E+000, +0.00000000000E+000
+1.34128000000E+009, -1.19088648668E+000, +0.00000000000E+000
+1.34944000000E+009, -1.40808740783E+000, +0.00000000000E+000
+1.35760000000E+009, -1.72790398373E+000, +0.00000000000E+000
+1.36576000000E+009, -2.20072447261E+000, +0.00000000000E+000
+1.37392000000E+009, -2.91181124137E+000, +0.00000000000E+000
+1.38208000000E+009, -3.91008188670E+000, +0.00000000000E+000
+1.39024000000E+009, -5.24201017331E+000, +0.00000000000E+000
+1.39840000000E+009, -7.06938011024E+000, +0.00000000000E+000
+1.40656000000E+009, -9.76795169646E+000, +0.00000000000E+000
+1.41472000000E+009, -1.44778269252E+001, +0.00000000000E+000
+1.42288000000E+009, -2.64560199410E+001, +0.00000000000E+000
+1.43104000000E+009, -1.77170825559E+001, +0.00000000000E+000
+1.43920000000E+009, -1.18961605882E+001, +0.00000000000E+000
+1.44736000000E+009, -8.71110235088E+000, +0.00000000000E+000
+1.45552000000E+009, -6.71412147146E+000, +0.00000000000E+000
+1.46368000000E+009, -5.41881860626E+000, +0.00000000000E+000
+1.47184000000E+009, -4.54846917673E+000, +0.00000000000E+000
+1.48000000000E+009, -4.00325196337E+000, +0.00000000000E+000
+1.48816000000E+009, -3.71697735763E+000, +0.00000000000E+000
+1.49632000000E+009, -3.63363736474E+000, +0.00000000000E+000
+1.50448000000E+009, -3.72592561006E+000, +0.00000000000E+000
+1.51264000000E+009, -3.95204277456E+000, +0.00000000000E+000
+1.52080000000E+009, -4.34610314463E+000, +0.00000000000E+000
+1.52896000000E+009, -4.85511906053E+000, +0.00000000000E+000
+1.53712000000E+009, -5.54444261973E+000, +0.00000000000E+000
+1.54528000000E+009, -6.44638827098E+000, +0.00000000000E+000
+1.55344000000E+009, -7.38415319054E+000, +0.00000000000E+000
+1.56160000000E+009, -8.54487183505E+000, +0.00000000000E+000
+1.56976000000E+009, -9.49825726592E+000, +0.00000000000E+000
+1.57792000000E+009, -1.01390227645E+001, +0.00000000000E+000
+1.58608000000E+009, -1.03694718471E+001, +0.00000000000E+000
+1.59424000000E+009, -1.03307548605E+001, +0.00000000000E+000
+1.60240000000E+009, -9.84243316596E+000, +0.00000000000E+000
+1.61056000000E+009, -9.35806213947E+000, +0.00000000000E+000
+1.61872000000E+009, -8.86717682994E+000, +0.00000000000E+000
+1.62688000000E+009, -8.03503704883E+000, +0.00000000000E+000
+1.63504000000E+009, -7.28384812361E+000, +0.00000000000E+000
+1.64320000000E+009, -6.86348196234E+000, +0.00000000000E+000
+1.65136000000E+009, -6.52525617800E+000, +0.00000000000E+000
+1.65952000000E+009, -6.35551323466E+000, +0.00000000000E+000
+1.66768000000E+009, -6.12005955496E+000, +0.00000000000E+000
+1.67584000000E+009, -5.84824369017E+000, +0.00000000000E+000
+1.68400000000E+009, -5.67459985618E+000, +0.00000000000E+000
+1.69216000000E+009, -5.68919378404E+000, +0.00000000000E+000
+1.70032000000E+009, -5.60625748770E+000, +0.00000000000E+000
+1.70848000000E+009, -5.67366435277E+000, +0.00000000000E+000
+1.71664000000E+009, -5.76901028382E+000, +0.00000000000E+000
+1.72480000000E+009, -5.62381654988E+000, +0.00000000000E+000
+1.73296000000E+009, -5.57805890665E+000, +0.00000000000E+000
+1.74112000000E+009, -5.51816557979E+000, +0.00000000000E+000
+1.74928000000E+009, -5.44281593220E+000, +0.00000000000E+000
+1.75744000000E+009, -5.39219149730E+000, +0.00000000000E+000
+1.76560000000E+009, -5.44116444000E+000, +0.00000000000E+000
+1.77376000000E+009, -5.36286052828E+000, +0.00000000000E+000
+1.78192000000E+009, -5.41518027149E+000, +0.00000000000E+000
+1.79008000000E+009, -5.45185640024E+000, +0.00000000000E+000
+1.79824000000E+009, -5.60622734374E+000, +0.00000000000E+000
+1.80640000000E+009, -5.65127332776E+000, +0.00000000000E+000
+1.81456000000E+009, -5.71313728068E+000, +0.00000000000E+000
+1.82272000000E+009, -5.79139486616E+000, +0.00000000000E+000
+1.83088000000E+009, -5.91751316754E+000, +0.00000000000E+000
+1.83904000000E+009, -6.03907166165E+000, +0.00000000000E+000
+1.84720000000E+009, -6.14736830225E+000, +0.00000000000E+000
+1.85536000000E+009, -6.13555184416E+000, +0.00000000000E+000
+1.86352000000E+009, -6.12689688959E+000, +0.00000000000E+000
+1.87168000000E+009, -6.25049871665E+000, +0.00000000000E+000
+1.87984000000E+009, -6.41640091106E+000, +0.00000000000E+000
+1.88800000000E+009, -6.56768850169E+000, +0.00000000000E+000
+1.89616000000E+009, -6.66445165098E+000, +0.00000000000E+000
+1.90432000000E+009, -6.66603200066E+000, +0.00000000000E+000
+1.91248000000E+009, -6.75253245885E+000, +0.00000000000E+000
+1.92064000000E+009, -6.87172940248E+000, +0.00000000000E+000
+1.92880000000E+009, -6.96629721528E+000, +0.00000000000E+000
+1.93696000000E+009, -7.03262435845E+000, +0.00000000000E+000
+1.94512000000E+009, -6.98037476854E+000, +0.00000000000E+000
+1.95328000000E+009, -6.92993424265E+000, +0.00000000000E+000
+1.96144000000E+009, -6.79285204223E+000, +0.00000000000E+000
+1.96960000000E+009, -6.83008474375E+000, +0.00000000000E+000
+1.97776000000E+009, -6.93614361537E+000, +0.00000000000E+000
+1.98592000000E+009, -7.14246724272E+000, +0.00000000000E+000
+1.99408000000E+009, -7.37675610707E+000, +0.00000000000E+000
+2.00224000000E+009, -7.53145195342E+000, +0.00000000000E+000
+2.01040000000E+009, -7.69208136030E+000, +0.00000000000E+000
+2.01856000000E+009, -7.85139187559E+000, +0.00000000000E+000
+2.02672000000E+009, -8.04402156013E+000, +0.00000000000E+000
+2.03488000000E+009, -8.36131929853E+000, +0.00000000000E+000
+2.04304000000E+009, -8.51686146716E+000, +0.00000000000E+000
+2.05120000000E+009, -8.70771043958E+000, +0.00000000000E+000
+2.05936000000E+009, -8.98216660503E+000, +0.00000000000E+000
+2.06752000000E+009, -9.07182072257E+000, +0.00000000000E+000
+2.07568000000E+009, -9.16499619635E+000, +0.00000000000E+000
+2.08384000000E+009, -9.43537182503E+000, +0.00000000000E+000
+2.09200000000E+009, -9.70801834714E+000, +0.00000000000E+000
+2.10016000000E+009, -9.77298863296E+000, +0.00000000000E+000
+2.10832000000E+009, -1.01935106775E+001, +0.00000000000E+000
+2.11648000000E+009, -1.03567201131E+001, +0.00000000000E+000
+2.12464000000E+009, -1.01918361608E+001, +0.00000000000E+000
+2.13280000000E+009, -1.04843994576E+001, +0.00000000000E+000
+2.14096000000E+009, -1.05364967830E+001, +0.00000000000E+000
+2.14912000000E+009, -1.05562918860E+001, +0.00000000000E+000
+2.15728000000E+009, -1.07870330259E+001, +0.00000000000E+000
+2.16544000000E+009, -1.09598267165E+001, +0.00000000000E+000
+2.17360000000E+009, -1.14401453565E+001, +0.00000000000E+000
+2.18176000000E+009, -1.18014636271E+001, +0.00000000000E+000
+2.18992000000E+009, -1.25613229098E+001, +0.00000000000E+000
+2.19808000000E+009, -1.27262453911E+001, +0.00000000000E+000
+2.20624000000E+009, -1.30993788036E+001, +0.00000000000E+000
+2.21440000000E+009, -1.34089058550E+001, +0.00000000000E+000
+2.22256000000E+009, -1.38555807601E+001, +0.00000000000E+000
+2.23072000000E+009, -1.41237171257E+001, +0.00000000000E+000
+2.23888000000E+009, -1.42365498514E+001, +0.00000000000E+000
+2.24704000000E+009, -1.44186621358E+001, +0.00000000000E+000
+2.25520000000E+009, -1.49093962400E+001, +0.00000000000E+000
+2.26336000000E+009, -1.56495914151E+001, +0.00000000000E+000
+2.27152000000E+009, -1.63798007847E+001, +0.00000000000E+000
+2.27968000000E+009, -1.76609501585E+001, +0.00000000000E+000
+2.28784000000E+009, -1.84907676995E+001, +0.00000000000E+000
+2.29600000000E+009, -1.93593039504E+001, +0.00000000000E+000
+2.30416000000E+009, -2.04582351323E+001, +0.00000000000E+000
+2.31232000000E+009, -2.20113227928E+001, +0.00000000000E+000
+2.32048000000E+009, -2.53902093955E+001, +0.00000000000E+000
+2.32864000000E+009, -2.95749153599E+001, +0.00000000000E+000
+2.33680000000E+009, -3.23985987899E+001, +0.00000000000E+000
+2.34496000000E+009, -2.93502429060E+001, +0.00000000000E+000
+2.35312000000E+009, -2.54171775810E+001, +0.00000000000E+000
+2.36128000000E+009, -2.16381322881E+001, +0.00000000000E+000
+2.36944000000E+009, -2.02818797243E+001, +0.00000000000E+000
+2.37760000000E+009, -1.82841415216E+001, +0.00000000000E+000
+2.38576000000E+009, -1.71373818071E+001, +0.00000000000E+000
+2.39392000000E+009, -1.64189384916E+001, +0.00000000000E+000
+2.40208000000E+009, -1.52841173668E+001, +0.00000000000E+000
+2.41024000000E+009, -1.47983914104E+001, +0.00000000000E+000
+2.41840000000E+009, -1.45391310819E+001, +0.00000000000E+000
+2.42656000000E+009, -1.44524162001E+001, +0.00000000000E+000
+2.43472000000E+009, -1.37623411916E+001, +0.00000000000E+000
+2.44288000000E+009, -1.35192244710E+001, +0.00000000000E+000
+2.45104000000E+009, -1.27159917430E+001, +0.00000000000E+000
+2.45920000000E+009, -1.21178748869E+001, +0.00000000000E+000
+2.46736000000E+009, -1.15318308218E+001, +0.00000000000E+000
+2.47552000000E+009, -1.09450593191E+001, +0.00000000000E+000
+2.48368000000E+009, -1.03823192804E+001, +0.00000000000E+000
+2.49184000000E+009, -1.00345895425E+001, +0.00000000000E+000
+2.50000000000E+009, -9.67938585433E+000, +0.00000000000E+000
